14,12,-1,-173.2636622928109,12.960516308277933
15,12,-1,-173.23573954703232,13.410828392463246
16,12,-1,-173.21212509112502,13.81292862569046
17,12,-1,-173.19283037042146,14.090325744784337
18,12,-1,-173.19068664127175,14.216198830515054
19,12,-1,-173.21405609530404,14.20401629445088
20,12,-1,-173.2534680592446,14.105581860729103
21,12,-1,-173.29060467918862,13.953217007370696
22,12,-1,-173.30523600008817,13.877871286686032
23,12,-1,-173.31585840631814,13.816335499027824
24,12,-1,-173.31619634859922,13.814359601417632
25,12,-1,-173.3165342908803,13.812383703807438
26,12,-1,-173.31687223316132,13.810407806197247
27,12,-1,-173.3172101754424,13.808431908587055
28,12,-1,-173.31754811772348,13.806456010976865
29,12,-1,-173.3178860600045,13.804480113366672
30,12,-1,-173.31822400228558,13.80250421575648
31,12,-1,-173.3185619445666,13.800528318146286
32,12,-1,-173.31889988684765,13.798552420536096
33,12,-1,-173.31923782912872,13.796576522925903
34,12,-1,-173.31957577140975,13.79460062531571
35,12,-1,-173.31991371369082,13.792624727705519
36,12,-1,-173.32025165597187,13.790648830095327
37,12,-1,-173.32058959825292,13.788672932485134
38,12,-1,-173.320927540534,13.786697034874944
39,12,-1,-173.32126548281505,13.78472113726475
40,12,-1,-173.3216034250961,13.782745239654558
41,12,-1,-173.32194136737712,13.780769342044367
42,12,-1,-173.32448923825459,13.77222442122752
43,12,-1,-173.32576095223547,13.786101200204286
44,12,-1,-173.3335989257953,13.857113696867515
45,12,-1,-173.35200336309234,13.947059123407826
46,12,-1,-173.3676134611733,13.98128065363177
47,12,-1,-173.40156032557584,13.981301344981262
48,12,-1,-173.41261998751767,13.850638995715856
49,12,-1,-173.38581186020718,13.623378590785848
50,12,-1,-173.31968355802704,13.355354335820962
51,12,-1,-173.220038976812,13.094886758793166
52,12,-1,-173.09858455607406,12.903076743068182
53,12,-1,-173.0916418105846,12.897220990193858
54,12,-1,-173.08469906509518,12.891365237319535
55,12,-1,-173.07775631960573,12.885509484445214
56,12,-1,-173.07081357411627,12.879653731570889
57,12,-1,-173.06387082862685,12.873797978696567
58,12,-1,-173.05692808313745,12.867942225822242
59,12,-1,-173.049985337648,12.862086472947919
60,12,-1,-173.04304259215854,12.856230720073597
61,12,-1,-173.03609984666912,12.850374967199272
62,12,-1,-173.03250179234206,12.84939947371858
63,12,-1,-173.02530568368798,12.8474484867572
64,12,-1,-173.01810957503392,12.845497499795814
65,12,-1,-173.01091346637983,12.843546512834433
66,12,-1,-173.00371735772572,12.841595525873048
67,12,-1,-172.99652124907166,12.839644538911664
68,12,-1,-172.98932514041758,12.83769355195028
69,12,-1,-172.98212903176352,12.835742564988896
70,12,-1,-172.97493292310944,12.833791578027515
71,12,-1,-172.9172592355883,12.851867368847694
72,12,-1,-172.82768072636875,12.980272333092742
73,12,-1,-172.82210653876183,13.21819007851687
74,12,-1,-172.8993442851584,13.471300124459844
75,12,-1,-173.0045813765189,13.666107560574048
76,12,-1,-173.11247121209445,13.853191593752541
77,12,-1,-173.21599461357613,14.069278182821037
78,12,-1,-173.31824834043022,14.258788402512522
79,12,-1,-173.42287215326584,14.301592299753793
80,12,-1,-173.5250167629089,14.107323732069164
87,9,-1,79.05839866525557,-1.549513509351499
